canonical_agent_id,original_agent_id,employee_code,agent_name,vendor_id,team,status,confidence,resolution_reason
AGT0000737,AGT0000737,EMP00619,Neha Singh,VND0000015,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000020,AGT0000020,EMP00620,Vikram Shah,VND0000004,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000791,AGT0000791,EMP00621,Aarav Sharma,VND0000003,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000048,AGT0000048,EMP00622,Neha Singh,VND0000008,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000668,AGT0000668,EMP00623,Sneha Das,VND0000013,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000253,AGT0000253,EMP00624,Aarav Sharma,VND0000014,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000117,AGT0000117,EMP00625,Rahul Verma,VND0000011,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000377,AGT0000377,EMP00626,Sneha Das,VND0000001,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000149,AGT0000149,EMP00627,Pooja Nair,VND0000009,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000179,AGT0000179,EMP00628,Priya Mehta,VND0000007,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000354,AGT0000354,EMP00629,Rohan Patel,VND0000001,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000279,AGT0000279,EMP00630,Neha Singh,VND0000011,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000982,AGT0000982,EMP00631,Vikram Shah,VND0000013,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000708,AGT0000708,EMP00632,Rohan Patel,VND0000002,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000339,AGT0000339,EMP00633,Vikram Shah,VND0000010,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000442,AGT0000442,EMP00634,Ananya Rao,VND0000015,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000129,AGT0000129,EMP00635,Pooja Nair,VND0000007,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000004,AGT0000004,EMP00636,Vikram Shah,VND0000008,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000095,AGT0000095,EMP00637,Priya Mehta,VND0000012,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000945,AGT0000945,EMP00638,Rahul Verma,VND0000004,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000530,AGT0000530,EMP00639,Aarav Sharma,VND0000013,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000622,AGT0000622,EMP00640,Sneha Das,VND0000010,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000973,AGT0000973,EMP00641,Amit Kumar,VND0000004,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000970,AGT0000970,EMP00642,Priya Mehta,VND0000011,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000794,AGT0000794,EMP00643,Neha Singh,VND0000013,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000813,AGT0000813,EMP00644,Neha Singh,VND0000009,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000503,AGT0000503,EMP00645,Neha Singh,VND0000012,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000048,AGT0000048,EMP00646,Vikram Shah,VND0000013,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000258,AGT0000258,EMP00647,Aarav Sharma,VND0000012,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000968,AGT0000968,EMP00648,Neha Singh,VND0000006,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000074,AGT0000074,EMP00649,Aarav Sharma,VND0000001,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000817,AGT0000817,EMP00650,Rahul Verma,VND0000004,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000138,AGT0000138,EMP00651,Sneha Das,VND0000005,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000069,AGT0000069,EMP00652,Aarav Sharma,VND0000006,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000250,AGT0000250,EMP00653,Vikram Shah,VND0000014,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000975,AGT0000975,EMP00654,Rohan Patel,VND0000001,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000544,AGT0000544,EMP00655,Pooja Nair,VND0000013,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000680,AGT0000680,EMP00656,Vikram Shah,VND0000004,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000016,AGT0000016,EMP00657,Rahul Verma,VND0000015,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000031,AGT0000031,EMP00658,Rahul Verma,VND0000012,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000368,AGT0000368,EMP00659,Aarav Sharma,VND0000015,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000978,AGT0000978,EMP00660,Rohan Patel,VND0000002,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000858,AGT0000858,EMP00661,Sneha Das,VND0000012,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000151,AGT0000151,EMP00662,Sneha Das,VND0000005,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000843,AGT0000843,EMP00663,Ananya Rao,VND0000011,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000084,AGT0000084,EMP00664,Rahul Verma,VND0000005,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000122,AGT0000122,EMP00665,Rahul Verma,VND0000011,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000810,AGT0000810,EMP00666,Rahul Verma,VND0000009,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000321,AGT0000321,EMP00667,Ananya Rao,VND0000014,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000624,AGT0000624,EMP00668,Rohan Patel,VND0000014,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000981,AGT0000981,EMP00669,Pooja Nair,VND0000011,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000984,AGT0000984,EMP00670,Aarav Sharma,VND0000012,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000318,AGT0000318,EMP00671,Pooja Nair,VND0000013,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000097,AGT0000097,EMP00672,Ananya Rao,VND0000005,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000993,AGT0000993,EMP00673,Ananya Rao,VND0000010,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000906,AGT0000906,EMP00674,Rahul Verma,VND0000006,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000556,AGT0000556,EMP00675,Neha Singh,VND0000011,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000381,AGT0000381,EMP00676,Amit Kumar,VND0000012,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000529,AGT0000529,EMP00677,Aarav Sharma,VND0000004,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000296,AGT0000296,EMP00678,Aarav Sharma,VND0000009,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000325,AGT0000325,EMP00679,Sneha Das,VND0000011,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000793,AGT0000793,EMP00680,Amit Kumar,VND0000015,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000935,AGT0000935,EMP00681,Priya Mehta,VND0000007,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000302,AGT0000302,EMP00682,Sneha Das,VND0000011,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000005,AGT0000005,EMP00683,Rohan Patel,VND0000002,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000303,AGT0000303,EMP00684,Sneha Das,VND0000007,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000213,AGT0000213,EMP00685,Vikram Shah,VND0000003,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000549,AGT0000549,EMP00686,Aarav Sharma,VND0000011,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000772,AGT0000772,EMP00687,Aarav Sharma,VND0000015,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000276,AGT0000276,EMP00688,Pooja Nair,VND0000008,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000583,AGT0000583,EMP00689,Neha Singh,VND0000002,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000689,AGT0000689,EMP00690,Amit Kumar,VND0000006,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000883,AGT0000883,EMP00691,Sneha Das,VND0000012,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000591,AGT0000591,EMP00692,Aarav Sharma,VND0000004,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000792,AGT0000792,EMP00693,Rohan Patel,VND0000005,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000913,AGT0000913,EMP00694,Neha Singh,VND0000003,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000620,AGT0000620,EMP00695,Neha Singh,VND0000001,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000154,AGT0000154,EMP00696,Neha Singh,VND0000008,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000703,AGT0000703,EMP00697,Priya Mehta,VND0000006,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000577,AGT0000577,EMP00698,Ananya Rao,VND0000009,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000358,AGT0000358,EMP00699,Rahul Verma,VND0000004,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000307,AGT0000307,EMP00700,Amit Kumar,VND0000012,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000876,AGT0000876,EMP00701,Ananya Rao,VND0000015,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000257,AGT0000257,EMP00702,Sneha Das,VND0000011,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000768,AGT0000768,EMP00703,Ananya Rao,VND0000007,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000035,AGT0000035,EMP00704,Aarav Sharma,VND0000002,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000998,AGT0000998,EMP00705,Pooja Nair,VND0000002,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000680,AGT0000680,EMP00706,Priya Mehta,VND0000010,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000829,AGT0000829,EMP00707,Priya Mehta,VND0000001,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000174,AGT0000174,EMP00708,Neha Singh,VND0000013,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000215,AGT0000215,EMP00709,Vikram Shah,VND0000006,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000713,AGT0000713,EMP00710,Rohan Patel,VND0000014,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000494,AGT0000494,EMP00711,Aarav Sharma,VND0000014,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000870,AGT0000870,EMP00712,Amit Kumar,VND0000002,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000260,AGT0000260,EMP00713,Pooja Nair,VND0000008,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000565,AGT0000565,EMP00714,Rahul Verma,VND0000006,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000307,AGT0000307,EMP00715,Aarav Sharma,VND0000013,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000775,AGT0000775,EMP00716,Neha Singh,VND0000008,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000975,AGT0000975,EMP00717,Pooja Nair,VND0000006,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000861,AGT0000861,EMP00718,Pooja Nair,VND0000015,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000371,AGT0000371,EMP00719,Sneha Das,VND0000014,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000563,AGT0000563,EMP00720,Ananya Rao,VND0000002,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000287,AGT0000287,EMP00721,Sneha Das,VND0000007,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000394,AGT0000394,EMP00722,Sneha Das,VND0000013,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000609,AGT0000609,EMP00723,Rahul Verma,VND0000012,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000119,AGT0000119,EMP00724,Neha Singh,VND0000008,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000505,AGT0000505,EMP00725,Rohan Patel,VND0000001,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000006,AGT0000006,EMP00726,Sneha Das,VND0000010,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000336,AGT0000336,EMP00727,Neha Singh,VND0000006,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000150,AGT0000150,EMP00728,Neha Singh,VND0000008,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000294,AGT0000294,EMP00729,Vikram Shah,VND0000004,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000504,AGT0000504,EMP00730,Amit Kumar,VND0000005,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000577,AGT0000577,EMP00731,Ananya Rao,VND0000005,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000837,AGT0000837,EMP00732,Ananya Rao,VND0000011,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000918,AGT0000918,EMP00733,Neha Singh,VND0000003,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000480,AGT0000480,EMP00734,Priya Mehta,VND0000005,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000756,AGT0000756,EMP00735,Rahul Verma,VND0000014,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000859,AGT0000859,EMP00736,Sneha Das,VND0000009,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000603,AGT0000603,EMP00737,Aarav Sharma,VND0000011,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000691,AGT0000691,EMP00738,Priya Mehta,VND0000002,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000290,AGT0000290,EMP00739,Priya Mehta,VND0000006,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000277,AGT0000277,EMP00740,Aarav Sharma,VND0000002,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000741,AGT0000741,EMP00741,Neha Singh,VND0000006,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000556,AGT0000556,EMP00742,Vikram Shah,VND0000003,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000692,AGT0000692,EMP00743,Neha Singh,VND0000011,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000785,AGT0000785,EMP00744,Priya Mehta,VND0000006,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000285,AGT0000285,EMP00745,Rohan Patel,VND0000005,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000364,AGT0000364,EMP00746,Sneha Das,VND0000005,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000341,AGT0000341,EMP00747,Amit Kumar,VND0000001,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000638,AGT0000638,EMP00748,Vikram Shah,VND0000013,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000334,AGT0000334,EMP00749,Priya Mehta,VND0000015,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000883,AGT0000883,EMP00750,Aarav Sharma,VND0000008,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000818,AGT0000818,EMP00751,Rohan Patel,VND0000008,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000663,AGT0000663,EMP00752,Neha Singh,VND0000005,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000360,AGT0000360,EMP00753,Aarav Sharma,VND0000011,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000942,AGT0000942,EMP00754,Priya Mehta,VND0000003,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000540,AGT0000540,EMP00755,Vikram Shah,VND0000013,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000098,AGT0000098,EMP00756,Pooja Nair,VND0000011,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000831,AGT0000831,EMP00757,Priya Mehta,VND0000006,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000450,AGT0000450,EMP00758,Aarav Sharma,VND0000002,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000217,AGT0000217,EMP00759,Priya Mehta,VND0000014,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000392,AGT0000392,EMP00760,Pooja Nair,VND0000006,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000661,AGT0000661,EMP00761,Pooja Nair,VND0000009,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000539,AGT0000539,EMP00762,Rohan Patel,VND0000007,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000786,AGT0000786,EMP00763,Priya Mehta,VND0000009,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000789,AGT0000789,EMP00764,Priya Mehta,VND0000011,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000527,AGT0000527,EMP00765,Rahul Verma,VND0000009,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000527,AGT0000527,EMP00766,Sneha Das,VND0000001,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000529,AGT0000529,EMP00767,Vikram Shah,VND0000008,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000580,AGT0000580,EMP00768,Sneha Das,VND0000015,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000079,AGT0000079,EMP00769,Rohan Patel,VND0000007,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000058,AGT0000058,EMP00770,Rahul Verma,VND0000014,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000609,AGT0000609,EMP00771,Vikram Shah,VND0000009,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000666,AGT0000666,EMP00772,Neha Singh,VND0000011,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000679,AGT0000679,EMP00773,Pooja Nair,VND0000001,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000024,AGT0000024,EMP00774,Pooja Nair,VND0000013,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000020,AGT0000020,EMP00775,Amit Kumar,VND0000010,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000345,AGT0000345,EMP00776,Rohan Patel,VND0000011,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000224,AGT0000224,EMP00777,Amit Kumar,VND0000014,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000770,AGT0000770,EMP00778,Aarav Sharma,VND0000009,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000157,AGT0000157,EMP00779,Neha Singh,VND0000013,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000688,AGT0000688,EMP00780,Ananya Rao,VND0000004,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000117,AGT0000117,EMP00781,Aarav Sharma,VND0000008,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000124,AGT0000124,EMP00782,Rohan Patel,VND0000012,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000526,AGT0000526,EMP00783,Ananya Rao,VND0000014,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000773,AGT0000773,EMP00784,Rohan Patel,VND0000008,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000238,AGT0000238,EMP00785,Pooja Nair,VND0000015,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000107,AGT0000107,EMP00786,Amit Kumar,VND0000012,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000651,AGT0000651,EMP00787,Ananya Rao,VND0000014,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000918,AGT0000918,EMP00788,Rohan Patel,VND0000010,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000737,AGT0000737,EMP00789,Vikram Shah,VND0000010,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000470,AGT0000470,EMP00790,Vikram Shah,VND0000013,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000441,AGT0000441,EMP00791,Priya Mehta,VND0000010,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000193,AGT0000193,EMP00792,Sneha Das,VND0000006,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000440,AGT0000440,EMP00793,Amit Kumar,VND0000001,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000651,AGT0000651,EMP00794,Sneha Das,VND0000002,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000596,AGT0000596,EMP00795,Aarav Sharma,VND0000002,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000324,AGT0000324,EMP00796,Priya Mehta,VND0000014,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000678,AGT0000678,EMP00797,Neha Singh,VND0000001,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000639,AGT0000639,EMP00798,Neha Singh,VND0000011,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000619,AGT0000619,EMP00799,Ananya Rao,VND0000008,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000173,AGT0000173,EMP00800,Sneha Das,VND0000015,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000938,AGT0000938,EMP00801,Amit Kumar,VND0000005,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000785,AGT0000785,EMP00802,Priya Mehta,VND0000002,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000642,AGT0000642,EMP00803,Sneha Das,VND0000010,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000002,AGT0000002,EMP00804,Ananya Rao,VND0000010,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000899,AGT0000899,EMP00805,Rohan Patel,VND0000003,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000952,AGT0000952,EMP00806,Amit Kumar,VND0000002,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000005,AGT0000005,EMP00807,Neha Singh,VND0000003,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000418,AGT0000418,EMP00808,Amit Kumar,VND0000008,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000325,AGT0000325,EMP00809,Ananya Rao,VND0000001,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000971,AGT0000971,EMP00810,Sneha Das,VND0000008,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000133,AGT0000133,EMP00811,Neha Singh,VND0000012,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000280,AGT0000280,EMP00812,Vikram Shah,VND0000014,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000712,AGT0000712,EMP00813,Rohan Patel,VND0000014,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000970,AGT0000970,EMP00814,Ananya Rao,VND0000013,FIELD,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000455,AGT0000455,EMP00815,Aarav Sharma,VND0000001,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000730,AGT0000730,EMP00816,Amit Kumar,VND0000007,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000725,AGT0000725,EMP00817,Aarav Sharma,VND0000014,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000140,AGT0000140,EMP00818,Amit Kumar,VND0000002,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000548,AGT0000548,EMP00819,Sneha Das,VND0000011,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000909,AGT0000909,EMP00820,Rahul Verma,VND0000007,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000699,AGT0000699,EMP00821,Ananya Rao,VND0000002,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000846,AGT0000846,EMP00822,Amit Kumar,VND0000012,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000697,AGT0000697,EMP00823,Vikram Shah,VND0000008,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000621,AGT0000621,EMP00824,Neha Singh,VND0000005,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
